"idProduct","Avg. Sell Price","Low Price","Trend Price","German Pro Low","Suggested Price","Foil Sell","Foil Low","Foil Trend","Low Price Ex+","AVG1","AVG7","AVG30","Foil AVG1","Foil AVG7","Foil AVG30",
10472,0.29,0.05,0.25,0.17,0.28,,,,0.10,0.14,0.26,0.27,,,
10473,0.08,0.01,0.07,0.04,0.01,,,,0.01,0.06,0.07,0.09,,,
10474,0.05,0.01,0.04,0.03,0.02,,,,0.01,0.12,0.08,0.12,,,
10475,0.36,0.06,0.41,0.28,0.26,,,,0.14,0.35,0.40,0.37,,,
10476,0.11,0.01,0.10,0.02,0.15,,,1.31,0.01,0.07,0.13,0.12,,,
10477,2.21,1.00,2.34,3.18,3.33,,,0.02,1.30,2.10,2.13,2.20,,,
10478,0.03,0.01,0.04,0.03,0.02,,,,0.01,0.06,0.04,0.06,,,
10479,0.14,0.02,0.14,0.02,0.02,,,,0.02,0.15,0.12,0.10,,,
10480,0.85,0.05,0.67,0.44,0.72,,,,0.10,1.33,0.80,0.81,,,
10481,0.18,0.02,0.26,0.05,0.04,,,,0.02,0.15,0.17,0.25,,,
10482,0.06,0.01,0.08,0.02,0.02,,,,0.01,0.05,0.06,0.06,,,
10483,0.17,0.02,0.14,0.11,0.02,,,,0.02,0.10,0.15,0.12,,,
10484,0.25,0.05,0.24,0.09,0.09,,,,0.08,0.40,0.27,0.22,,,
10485,0.14,0.02,0.16,0.11,0.03,,,,0.02,0.04,0.13,0.18,,,
10486,0.05,0.01,0.07,0.04,0.01,,,,0.01,0.03,0.06,0.07,,,
10487,0.09,0.01,0.11,0.02,0.02,,,,0.01,0.29,0.10,0.06,,,
10488,1.79,0.50,1.35,4.01,4.45,,,,0.99,1.00,1.57,1.92,,,
10489,0.18,0.02,0.16,0.06,0.02,,,,0.02,0.11,0.10,0.14,,,
10490,0.55,0.10,0.45,0.28,0.28,,,,0.10,0.49,0.71,0.56,,,
10491,0.05,0.01,0.07,0.02,0.09,,,,0.01,0.01,0.06,0.09,,,
10492,0.07,0.01,0.05,0.02,0.02,,,,0.01,0.06,0.07,0.04,,,
10493,0.26,0.02,0.29,0.15,0.11,,,,0.05,0.40,0.27,0.26,,,
10494,0.33,0.02,0.27,0.09,0.03,,,,0.02,0.10,0.20,0.26,,,
10495,0.37,0.07,0.36,0.21,0.17,,,,0.15,0.25,0.38,0.34,,,
10496,0.85,0.25,0.68,1.46,0.83,,,0.38,0.25,0.50,0.94,0.96,,,
10497,0.29,0.02,0.27,0.20,0.27,,,,0.02,0.20,0.34,0.29,,,
10498,1.01,0.27,1.05,0.49,0.49,,,,0.49,1.02,1.07,1.18,,,
10499,0.24,0.02,0.25,0.19,0.26,,,,0.05,0.25,0.21,0.29,,,
10500,0.08,0.02,0.12,0.03,0.02,,,,0.02,0.04,0.09,0.10,,,
10501,0.08,0.02,0.08,0.05,0.02,,,,0.02,0.14,0.09,0.08,,,
10502,4.43,2.00,4.82,5.55,5.60,,,0.02,3.49,3.00,4.60,4.71,,,
10503,0.38,0.13,0.43,0.28,0.47,,,,0.13,0.75,0.43,0.42,,,
10504,0.10,0.02,0.09,0.06,0.02,,,,0.02,0.02,0.10,0.09,,,
10505,7.43,3.48,6.69,15.04,11.35,,,13.14,4.50,5.00,7.10,7.44,,,
10506,8.18,4.00,8.40,10.93,11.85,,,,4.62,6.90,9.90,8.09,,,
10507,1.72,0.40,1.31,2.13,1.81,,,0.02,0.86,1.35,1.67,1.63,,,
10508,0.31,0.05,0.34,0.17,0.11,,,0.02,0.10,0.38,0.33,0.30,,,
10509,1.39,0.25,1.26,1.57,1.70,,,,0.35,1.59,1.30,1.24,,,
10510,0.14,0.02,0.16,0.06,0.02,,,,0.02,0.05,0.17,0.11,,,
10511,1.93,0.20,1.85,4.13,3.08,,,,0.20,1.96,2.05,1.99,,,
10512,1.39,0.25,1.37,1.63,1.70,,,0.02,0.25,1.46,1.58,1.24,,,
10513,0.47,0.10,0.45,0.37,0.55,,,,0.10,0.43,0.57,0.45,,,
10514,0.09,0.02,0.09,0.06,0.02,,,,0.02,0.07,0.11,0.09,,,
10515,0.24,0.04,0.21,0.22,0.21,,,,0.04,0.29,0.20,0.31,,,
10516,3.86,2.20,4.06,4.36,4.92,,,,2.95,4.10,4.14,3.81,,,
10517,2.57,0.40,2.10,1.99,2.75,,,,1.49,2.90,2.16,2.48,,,
10518,0.81,0.02,0.73,0.32,0.79,,,,0.02,0.94,0.83,0.79,,,
10519,0.51,0.08,0.55,0.66,0.93,,,,0.10,0.50,0.43,0.54,,,
10520,0.15,0.02,0.14,0.06,0.04,,,,0.02,0.10,0.12,0.16,,,
10521,1.02,0.10,0.94,1.09,1.30,,,,0.20,1.06,1.02,1.04,,,
10522,0.95,0.02,0.98,0.76,0.98,,,,0.17,0.52,1.17,0.93,,,
10523,0.31,0.05,0.35,0.21,0.14,,,,0.09,0.21,0.29,0.31,,,
10524,0.07,0.02,0.09,0.05,0.02,,,,0.02,0.10,0.07,0.11,,,
10525,0.89,0.15,0.80,0.80,0.86,,,,0.25,0.55,1.01,0.87,,,
10526,0.47,0.05,0.35,0.19,0.49,,,,0.05,0.33,0.43,0.42,,,
10527,0.18,0.01,0.06,0.02,0.10,,,,0.01,0.06,0.08,0.08,,,
10528,402.17,310.00,400.79,583.86,498.49,,,223.32,349.00,386.00,395.24,402.04,,,
10529,11.87,8.50,12.33,18.88,19.00,,,,9.75,13.75,12.16,12.08,,,
10530,0.09,0.01,0.10,0.02,0.11,,,,0.02,0.07,0.07,0.10,,,
10531,0.14,0.01,0.19,0.04,0.19,,,,0.02,0.11,0.10,0.14,,,
10532,106.11,80.00,111.69,141.94,165.50,,,,85.00,109.96,112.60,103.93,,,
10533,0.81,0.25,0.85,0.98,1.15,,,0.02,0.30,0.50,0.99,0.82,,,
10534,0.10,0.01,0.09,0.04,0.11,,,,0.02,0.06,0.08,0.11,,,
10535,0.19,0.02,0.08,0.06,0.11,,,,0.02,0.05,0.08,0.12,,,
10536,2.56,0.49,2.65,3.66,3.54,,,19.84,1.70,1.80,2.87,2.70,,,
10537,59.49,32.94,60.56,94.95,96.45,,,0.35,37.50,60.17,55.87,52.22,,,
10538,0.16,0.02,0.17,0.14,0.25,,,,0.02,0.20,0.13,0.18,,,
10539,0.12,0.02,0.11,0.10,0.22,,,,0.04,0.25,0.15,0.15,,,
10540,0.12,0.02,0.12,0.14,0.24,,,,0.05,0.18,0.15,0.18,,,
10541,0.25,0.02,0.21,0.14,0.31,,,6.30,0.07,0.25,0.24,0.28,,,
10542,0.41,0.02,0.27,0.32,0.38,,,,0.10,0.25,0.26,0.28,,,
10543,0.21,0.02,0.40,0.26,0.42,,,,0.05,0.25,0.20,0.56,,,
10544,0.18,0.02,0.22,0.14,0.30,,,,0.10,0.29,0.20,0.24,,,
10545,0.46,0.02,0.39,0.19,0.39,,,13.71,0.02,0.25,0.48,0.39,,,
10546,0.17,0.02,0.19,0.11,0.22,,,,0.05,0.18,0.18,0.21,,,
10547,0.20,0.02,0.25,0.17,0.27,,,,0.05,0.23,0.23,0.26,,,
10548,0.20,0.02,0.24,0.19,0.28,,,8.24,0.04,0.21,0.22,0.22,,,
10549,0.17,0.02,0.22,0.17,0.26,,,,0.05,0.20,0.16,0.24,,,
10550,0.21,0.02,0.22,0.21,0.11,,,,0.04,0.15,0.22,0.27,,,
10551,0.19,0.02,0.17,0.24,0.06,,,5.46,0.05,0.10,0.21,0.39,,,
10552,0.18,0.02,0.18,0.15,0.26,,,,0.05,0.19,0.19,0.24,,,
10553,0.24,0.02,0.38,0.24,0.11,,,,0.10,1.05,0.24,0.41,,,
10554,0.18,0.02,0.14,0.17,0.26,,,10.16,0.02,0.25,0.16,0.30,,,
10555,0.15,0.02,0.13,0.17,0.23,,,,0.02,0.25,0.15,0.23,,,
10556,0.34,0.02,0.22,0.17,0.26,,,,0.02,0.25,0.22,0.30,,,
10557,0.28,0.02,0.31,0.17,0.32,,,,0.03,0.25,0.20,0.27,,,
10558,0.10,0.01,0.15,0.04,0.01,6.99,0.50,2.41,0.01,0.05,0.16,0.08,6.99,3.46,1.74
10559,0.23,0.02,0.22,0.21,0.15,9.99,3.00,7.38,0.10,0.21,0.21,0.26,9.99,6.96,5.99
10560,0.04,0.01,0.04,0.04,0.01,,0.25,1.64,0.01,0.05,0.04,0.04,0.99,1.52,1.08
10561,0.10,0.01,0.12,0.04,0.01,1.59,0.19,1.26,0.01,0.10,0.13,0.10,1.99,1.19,1.16
10562,0.03,0.01,0.04,0.02,0.02,,0.25,1.31,0.01,0.02,0.03,0.04,0.50,1.15,1.01
10563,0.08,0.01,0.11,0.03,0.11,5.56,1.00,3.60,0.01,0.03,0.09,0.09,5.56,4.01,2.55
10564,0.08,0.01,0.15,0.06,0.02,1.99,0.25,2.04,0.01,0.49,0.12,0.08,1.99,2.34,1.84
10565,0.03,0.01,0.03,0.03,0.01,0.17,0.19,0.97,0.01,0.02,0.02,0.05,0.17,0.88,0.69
10566,0.09,0.02,0.13,0.05,0.04,1.89,0.18,1.34,0.02,0.05,0.10,0.09,1.89,0.93,1.02
10567,0.05,0.01,0.05,0.02,0.02,0.69,0.19,0.81,0.01,0.10,0.04,0.04,0.69,0.85,0.76
10568,2.79,1.25,2.95,3.77,4.07,61.96,40.68,57.18,1.50,3.00,3.16,2.72,45.99,56.68,52.09
10569,0.11,0.02,0.11,0.10,0.06,1.35,0.20,3.21,0.02,0.19,0.11,0.15,1.35,2.66,2.58
10570,0.27,0.02,0.24,0.26,0.05,5.25,3.50,7.68,0.02,0.28,0.24,0.28,5.49,7.38,6.60
10571,1.93,0.70,1.98,2.42,2.53,48.91,21.00,44.38,1.29,1.64,1.88,1.89,49.99,46.50,42.96
10572,0.14,0.04,0.18,0.18,0.04,5.73,0.08,4.57,0.04,0.10,0.14,0.16,3.45,5.06,3.58
10573,0.03,0.01,0.02,0.02,0.01,,0.15,1.22,0.01,0.02,0.03,0.05,1.10,1.09,0.74
10574,0.06,0.02,0.08,0.04,0.02,,0.20,1.83,0.02,0.03,0.07,0.08,0.99,2.06,1.57
10575,0.83,0.20,0.83,0.72,1.05,12.12,7.99,12.09,0.39,0.75,0.92,0.84,18.99,12.03,14.47
10576,0.30,0.03,0.29,0.28,0.17,14.00,8.00,16.27,0.12,0.35,0.30,0.33,19.99,18.10,14.52
10577,8.32,0.50,8.79,9.90,10.20,132.25,50.00,119.61,4.99,9.98,8.95,6.35,190.00,128.56,96.19
10578,0.09,0.02,0.03,0.02,0.10,2.29,0.30,0.89,0.02,0.05,0.07,0.11,2.44,1.62,2.06
10579,0.14,0.01,0.16,0.02,0.16,,0.10,1.81,0.01,0.26,0.12,0.14,1.00,2.02,1.54
10580,0.07,0.02,0.09,0.06,0.02,,1.25,4.24,0.02,0.02,0.07,0.10,1.99,5.64,3.14
10581,0.06,0.01,0.12,0.02,0.02,3.91,1.50,4.30,0.01,0.25,0.06,0.09,3.82,4.03,4.43
10582,0.33,0.02,0.19,0.14,0.06,6.30,3.00,5.17,0.05,0.12,0.27,0.22,5.10,4.91,6.51
10583,0.26,0.05,0.25,0.24,0.15,10.99,3.00,9.55,0.10,0.40,0.32,0.26,10.99,9.11,9.05
10584,0.11,0.01,0.11,0.07,0.18,4.19,1.10,4.02,0.02,0.13,0.08,0.16,1.95,4.61,4.62
10585,0.22,0.01,0.13,0.03,0.02,14.85,0.65,3.81,0.01,0.50,0.13,0.07,14.85,4.30,2.58
10586,0.78,0.05,0.73,0.87,0.93,15.61,6.50,15.45,0.10,0.70,0.70,0.78,7.00,14.65,15.11
10587,0.36,0.10,0.45,0.32,0.45,14.90,6.99,12.87,0.10,0.45,0.41,0.37,14.90,12.76,14.25
10588,0.16,0.05,0.17,0.14,0.13,7.52,0.99,5.03,0.10,0.14,0.14,0.20,7.52,6.29,4.29
10589,0.39,0.02,0.42,0.33,0.44,15.67,12.40,18.98,0.05,0.15,0.50,0.38,15.00,18.34,20.61
10590,0.08,0.01,0.10,0.04,0.10,2.99,0.18,1.85,0.01,0.09,0.08,0.09,2.99,1.61,1.46
10591,0.08,0.02,0.10,0.06,0.04,0.75,0.30,1.05,0.02,0.15,0.08,0.15,0.75,0.93,1.15
10592,0.08,0.02,0.09,0.09,0.04,1.32,0.29,1.24,0.02,0.06,0.09,0.12,1.49,1.39,1.44
10593,0.36,0.02,0.44,0.22,0.44,19.33,13.85,20.40,0.07,0.38,0.37,0.34,21.99,19.17,19.42
10594,0.22,0.02,0.07,0.09,0.02,2.41,1.00,2.91,0.02,0.03,0.09,0.08,2.50,2.64,2.67
10595,22.28,15.50,22.13,30.00,32.30,245.00,119.98,190.90,15.50,25.45,21.42,22.38,200.00,199.00,179.57
10596,0.18,0.02,0.15,0.10,0.02,6.48,1.90,5.13,0.02,0.10,0.17,0.18,4.99,5.75,3.85
10597,0.30,0.02,0.24,0.19,0.38,7.74,3.00,7.57,0.10,0.15,0.24,0.29,3.97,7.81,7.71
10598,3.98,1.35,2.58,3.29,3.70,39.00,38.95,43.80,1.95,1.25,3.98,3.86,39.00,43.89,50.37
10599,0.11,0.01,0.07,0.06,0.09,,0.20,1.83,0.01,0.12,0.10,0.11,1.00,2.28,1.66
10600,0.69,0.15,0.78,0.79,0.80,19.85,12.00,18.92,0.24,0.62,0.79,0.69,20.00,19.35,17.93
10601,0.12,0.01,0.10,0.10,0.02,1.93,0.50,2.47,0.01,0.04,0.11,0.10,0.30,3.09,2.65
10602,1.48,0.50,1.60,1.56,1.72,20.95,11.99,20.60,0.70,1.65,1.61,1.52,18.59,21.14,19.42
10603,0.03,0.01,0.03,0.02,0.02,1.86,0.15,1.55,0.01,0.02,0.02,0.05,1.86,1.38,0.92
10604,0.07,0.01,0.07,0.06,0.02,1.20,0.27,1.20,0.01,0.05,0.07,0.10,0.79,1.01,0.94
10605,0.03,0.01,0.05,0.03,0.01,0.68,0.50,1.55,0.01,0.02,0.04,0.07,0.68,1.24,1.60
10606,0.29,0.02,0.23,0.20,0.30,10.88,4.90,10.59,0.02,0.39,0.23,0.30,7.49,10.77,9.04
10607,0.22,0.09,0.22,0.18,0.15,26.00,2.95,11.63,0.09,0.25,0.24,0.25,26.00,9.99,8.47
10608,0.38,0.02,0.49,0.28,0.49,4.90,2.50,4.62,0.05,0.40,0.43,0.40,3.97,5.03,5.60
10609,0.19,0.05,0.17,0.15,0.10,10.97,2.77,6.04,0.10,0.17,0.19,0.23,12.95,7.36,5.43
10610,0.03,0.01,0.05,0.02,0.02,1.01,0.20,0.70,0.01,0.02,0.05,0.07,1.02,0.60,0.77
10611,0.03,0.01,0.03,0.02,0.01,0.79,0.20,0.56,0.01,0.04,0.03,0.03,0.79,0.74,0.77
10612,0.23,0.03,0.22,0.22,0.10,6.00,0.80,5.03,0.10,0.20,0.18,0.27,6.00,5.19,6.17
10613,16.67,9.50,16.55,25.08,26.34,53.90,35.00,55.35,9.50,12.60,14.78,15.66,53.90,52.00,47.96
10614,0.11,0.01,0.09,0.02,0.10,1.65,0.50,1.42,0.01,0.05,0.10,0.08,1.00,1.59,1.25
10615,0.02,0.01,0.08,0.02,0.01,0.42,0.10,1.11,0.01,0.03,0.02,0.06,0.49,1.12,0.78
10616,0.03,0.01,0.04,0.02,0.01,0.50,0.20,0.83,0.01,0.02,0.03,0.04,0.50,0.77,0.62
10617,0.09,0.02,0.09,0.04,0.02,1.95,0.15,1.60,0.02,0.10,0.09,0.08,1.95,1.61,1.06
10618,0.06,0.01,0.07,0.02,0.02,2.27,0.10,0.99,0.01,0.02,0.06,0.05,2.27,1.14,0.87
10619,0.25,0.02,0.20,0.18,0.31,22.45,7.95,24.09,0.02,0.20,0.23,0.26,20.00,23.58,20.10
10620,1.81,0.50,1.83,1.79,2.33,20.79,13.90,21.49,1.13,1.81,1.83,1.76,21.99,20.99,19.55
10621,0.03,0.01,0.08,0.02,0.01,0.19,0.13,0.74,0.01,0.04,0.08,0.06,0.19,0.76,0.50
10622,0.05,0.02,0.06,0.06,0.02,1.43,0.25,1.11,0.02,0.04,0.07,0.08,1.43,0.96,1.33
10623,0.03,0.01,0.03,0.02,0.01,0.49,0.13,0.62,0.01,0.02,0.03,0.03,0.03,0.65,0.53
10624,0.12,0.01,0.12,0.02,0.02,0.66,0.10,0.75,0.01,0.05,0.13,0.12,0.15,0.83,0.83
10625,0.65,0.05,0.56,0.80,0.36,15.45,7.84,12.76,0.05,1.00,0.59,0.65,16.91,13.12,12.83
10626,0.03,0.01,0.06,0.02,0.01,1.81,0.44,1.03,0.01,0.05,0.03,0.05,1.81,0.94,0.82
10627,0.07,0.02,0.06,0.03,0.02,,0.15,1.21,0.02,0.07,0.05,0.06,0.99,0.99,0.99
10628,0.13,0.02,0.16,0.06,0.16,2.01,0.60,1.51,0.02,0.06,0.10,0.13,0.89,1.57,1.68
10629,0.80,0.03,0.94,0.59,0.94,27.71,19.99,32.58,0.19,1.07,0.69,0.78,29.99,28.18,27.90
10630,0.04,0.01,0.02,0.03,0.02,,0.10,1.04,0.01,0.08,0.04,0.07,0.08,0.94,1.18
10631,0.45,0.02,0.48,0.24,0.48,4.78,1.50,6.58,0.10,0.16,0.47,0.42,4.56,7.17,6.93
10632,0.03,0.01,0.03,0.03,0.01,1.02,0.50,0.52,0.01,0.04,0.03,0.04,0.99,1.08,1.37
10633,0.06,0.02,0.09,0.06,0.05,,0.30,1.42,0.02,0.05,0.07,0.10,0.99,1.05,1.15
10634,0.30,0.01,0.13,0.06,0.02,2.98,0.50,2.80,0.01,0.06,0.10,0.11,2.02,3.00,1.94
10635,0.06,0.02,0.09,0.04,0.02,0.10,0.19,1.06,0.02,0.03,0.06,0.08,0.10,0.97,0.77
10636,0.04,0.01,0.06,0.02,0.02,,0.10,1.21,0.01,0.03,0.04,0.08,1.63,1.32,0.95
10637,2.44,0.49,2.37,2.74,3.03,57.69,42.00,60.29,0.49,1.86,2.27,2.41,45.00,66.06,56.93
10638,0.03,0.01,0.05,0.02,0.01,,0.19,0.63,0.01,0.02,0.03,0.05,0.99,0.73,0.60
10639,0.94,0.18,0.86,0.60,0.57,13.65,9.95,16.04,0.30,1.19,0.97,0.87,14.90,12.63,16.44
10640,0.32,0.02,0.36,0.11,0.36,3.98,1.50,4.27,0.02,0.40,0.23,0.25,3.98,4.35,3.80
10641,0.04,0.01,0.05,0.02,0.01,0.50,0.10,0.98,0.01,0.04,0.04,0.06,0.50,0.93,0.92
10642,0.21,0.02,0.16,0.15,0.28,14.99,5.44,11.63,0.10,0.23,0.19,0.25,14.99,10.19,10.23
10643,0.04,0.01,0.04,0.02,0.02,0.75,0.15,0.89,0.01,0.02,0.03,0.04,0.75,0.65,1.17
10644,0.03,0.01,0.04,0.03,0.01,1.64,0.10,0.80,0.01,0.02,0.02,0.04,1.64,0.76,0.62
10645,9.47,0.09,0.31,0.31,0.15,15.90,5.40,8.72,0.10,0.19,0.20,0.30,15.90,8.29,8.60
10646,0.16,0.02,0.10,0.09,0.22,,0.50,2.10,0.02,0.22,0.17,0.20,1.25,1.90,1.75
10647,0.24,0.04,0.25,0.20,0.27,6.59,1.95,5.73,0.05,0.33,0.26,0.26,7.19,5.69,4.40
10648,0.42,0.02,0.40,0.28,0.15,11.25,4.90,7.49,0.02,0.27,0.32,0.47,11.25,9.27,8.99
10649,0.03,0.01,0.03,0.04,0.02,0.47,0.15,0.56,0.01,0.04,0.03,0.04,0.25,0.85,0.55
10650,0.03,0.01,0.03,0.03,0.01,0.73,0.18,0.74,0.01,0.04,0.03,0.03,0.69,0.68,0.66
10651,0.05,0.01,0.06,0.03,0.02,0.90,0.20,1.20,0.02,0.04,0.06,0.10,0.90,1.05,1.10
10652,0.59,0.02,0.50,0.48,0.60,3.00,1.99,5.63,0.02,0.55,0.50,0.59,3.00,5.66,5.77
10653,0.03,0.01,0.02,0.02,0.01,,0.03,0.62,0.01,0.04,0.03,0.04,0.50,0.69,0.90
10654,0.12,0.02,0.11,0.06,0.02,0.94,3.89,5.71,0.02,0.10,0.13,0.12,0.89,4.48,5.36
10655,1.77,0.70,1.72,1.64,1.83,83.75,60.00,71.41,0.70,1.79,1.64,1.77,85.00,84.99,95.04
10656,0.07,0.02,0.05,0.08,0.02,,0.25,1.38,0.02,0.10,0.10,0.12,0.99,1.00,1.13
10657,6.28,3.40,6.29,7.42,7.90,33.94,18.00,37.38,5.00,6.54,6.38,6.67,33.94,38.70,35.31
10658,9.07,5.49,9.98,11.44,12.50,70.26,37.00,60.03,6.00,10.17,10.14,8.99,54.95,58.68,60.92
10659,0.07,0.02,0.07,0.06,0.02,0.99,0.10,1.82,0.02,0.10,0.05,0.11,0.99,2.75,1.36
10660,0.07,0.01,0.07,0.04,0.03,1.25,0.64,2.26,0.01,0.05,0.07,0.09,1.00,2.14,1.95
10661,0.49,0.10,0.53,0.43,0.55,6.50,4.00,13.30,0.10,0.15,0.43,0.48,6.50,13.35,12.08
10662,0.21,0.02,0.14,0.08,0.02,2.54,0.75,2.67,0.02,0.10,0.16,0.17,2.49,2.50,2.59
10663,0.63,0.05,0.64,0.87,0.79,,9.00,11.37,0.28,0.62,0.61,0.65,12.00,11.83,13.28
10664,2.57,0.20,2.46,3.29,3.60,60.35,45.00,43.86,0.94,4.35,2.74,2.68,2.69,45.87,52.55
10665,0.11,0.02,0.11,0.09,0.13,5.48,2.75,4.27,0.02,0.17,0.11,0.11,4.95,5.30,4.92
10666,0.09,0.02,0.09,0.10,0.16,2.72,1.45,2.38,0.02,0.11,0.10,0.13,2.95,2.23,2.58
10667,0.77,0.15,0.84,0.97,0.97,8.36,6.90,15.85,0.29,0.67,0.80,0.76,10.00,13.15,13.59
10668,0.06,0.01,0.07,0.06,0.11,1.09,0.50,2.00,0.01,0.10,0.06,0.06,0.75,2.29,2.06
10669,0.02,0.01,0.03,0.02,0.01,0.88,0.13,0.98,0.01,0.02,0.02,0.04,1.00,1.01,0.66
10670,0.03,0.01,0.03,0.03,0.02,4.85,0.95,3.11,0.01,0.02,0.03,0.07,4.85,4.03,2.80
10671,0.10,0.01,0.11,0.02,0.01,0.53,0.19,0.62,0.01,0.06,0.10,0.06,0.38,0.67,0.56
10672,0.04,0.01,0.03,0.02,0.01,0.75,0.40,0.66,0.01,0.05,0.04,0.09,0.50,0.70,0.86
10673,0.48,0.05,0.44,0.43,0.71,51.50,10.00,53.46,0.15,1.00,0.57,0.54,75.00,58.98,56.01
10674,0.04,0.02,0.06,0.04,0.02,,0.20,1.14,0.02,0.02,0.04,0.11,0.98,1.26,1.04
10675,0.21,0.02,0.17,0.07,0.19,10.00,1.95,4.87,0.02,0.20,0.18,0.21,10.00,4.81,4.13
10676,0.04,0.01,0.07,0.02,0.02,,0.19,0.88,0.01,0.02,0.05,0.05,1.62,0.83,0.61
10677,0.02,0.01,0.02,0.02,0.02,0.99,0.89,1.19,0.01,0.02,0.03,0.09,0.99,1.27,1.13
10678,0.28,0.02,0.28,0.19,0.30,,1.99,3.60,0.02,0.09,0.20,0.27,6.59,3.64,4.29
10679,0.31,0.05,0.32,0.22,0.22,7.95,6.45,11.73,0.05,0.43,0.34,0.36,7.95,9.10,10.15
10680,4.95,2.45,4.44,6.34,7.00,22.00,14.99,26.57,2.75,4.33,4.93,5.01,22.00,28.40,25.20
10681,0.42,0.09,0.36,0.23,0.40,,5.00,12.07,0.10,0.50,0.39,0.36,7.99,10.08,10.42
10682,6.94,3.49,6.54,11.95,9.49,81.23,37.95,70.37,4.99,6.70,6.83,6.99,38.95,74.82,53.71
10683,137.01,92.50,119.36,184.99,185.99,,1190.00,916.34,120.00,117.00,120.45,129.69,900.00,856.43,801.51
10684,0.78,0.20,0.73,0.87,1.08,,9.00,15.93,0.25,1.18,0.60,0.92,17.99,16.18,16.72
10685,0.17,0.02,0.18,0.13,0.05,2.40,0.95,2.31,0.02,0.16,0.18,0.18,1.25,2.17,2.36
10686,15.04,8.99,13.91,22.96,22.56,122.50,119.00,123.50,9.50,16.25,13.89,14.83,130.00,111.43,116.12
10687,3.76,1.90,3.61,4.36,5.21,34.00,16.95,25.46,2.89,4.78,3.55,3.70,34.00,25.51,25.89
10688,0.38,0.09,0.38,0.33,0.53,35.00,21.74,31.10,0.10,0.20,0.41,0.39,35.00,34.58,35.25
10689,0.26,0.02,0.24,0.18,0.18,,8.89,12.15,0.10,0.40,0.26,0.29,9.99,12.01,9.27
10690,0.27,0.10,0.29,0.21,0.38,,5.95,7.77,0.14,0.30,0.32,0.26,6.29,7.20,10.59
10691,0.04,0.02,0.04,0.05,0.02,,0.18,1.21,0.02,0.02,0.04,0.06,2.05,1.32,0.88
10692,0.21,0.02,0.20,0.17,0.06,,2.29,5.38,0.02,0.39,0.23,0.25,9.99,4.44,4.11
10693,0.03,0.02,0.05,0.04,0.02,0.40,0.50,1.29,0.02,0.04,0.04,0.07,0.40,1.12,1.10
10694,0.23,0.02,0.30,0.26,0.14,13.63,6.00,12.28,0.02,0.28,0.28,0.23,19.99,12.40,10.79
10695,0.49,0.10,0.68,0.45,0.68,8.56,5.50,13.57,0.10,0.59,0.62,0.48,10.24,13.45,9.49
10696,0.70,0.09,0.66,0.54,0.78,22.33,9.00,19.35,0.23,0.57,0.66,0.70,14.95,19.89,18.61
10697,0.42,0.02,0.32,0.27,0.38,2.50,1.89,3.56,0.10,0.66,0.30,0.29,3.00,3.65,4.85
10698,0.21,0.02,0.21,0.06,0.23,2.80,0.02,3.09,0.02,0.10,0.24,0.22,1.00,2.98,4.15
10699,0.16,0.02,0.13,0.12,0.18,13.00,2.00,5.58,0.02,0.10,0.13,0.19,13.00,5.56,5.09
10700,0.59,0.02,0.45,0.34,0.62,24.56,13.49,21.79,0.10,0.34,0.45,0.59,22.95,23.74,25.78
10701,32.91,22.00,36.95,44.89,49.99,347.25,151.13,362.49,29.00,40.69,36.04,32.95,399.99,337.50,333.83
10702,0.15,0.02,0.10,0.11,0.06,1.03,0.35,1.08,0.02,0.07,0.14,0.13,1.25,1.05,0.96
10703,0.03,0.01,0.03,0.02,0.02,0.85,0.21,0.62,0.01,0.07,0.03,0.04,0.85,0.64,0.54
10704,0.07,0.01,0.10,0.02,0.02,0.75,0.10,0.51,0.01,0.08,0.09,0.07,0.75,0.58,0.45
10705,0.03,0.01,0.03,0.02,0.01,0.99,0.20,0.46,0.01,0.06,0.03,0.03,0.99,0.53,0.52
10706,0.53,0.15,0.67,0.47,0.67,8.03,6.45,11.35,0.24,0.99,0.58,0.54,8.07,10.62,8.18
10707,0.05,0.01,0.06,0.03,0.01,0.80,0.10,0.62,0.01,0.02,0.05,0.05,0.75,0.57,0.58
10708,0.12,0.01,0.09,0.04,0.09,,0.25,0.46,0.01,0.08,0.12,0.11,0.63,0.56,0.65
10709,0.38,0.10,0.36,0.28,0.17,5.00,1.90,5.08,0.15,0.47,0.35,0.40,6.94,4.99,5.07
10710,0.07,0.01,0.09,0.04,0.02,0.75,0.10,0.48,0.01,0.11,0.09,0.14,0.75,0.61,0.69
10711,0.07,0.02,0.07,0.03,0.02,0.62,0.24,0.85,0.02,0.04,0.07,0.06,0.25,0.79,0.94
10712,0.20,0.04,0.21,0.19,0.10,2.45,1.00,3.48,0.04,0.35,0.20,0.23,2.45,3.69,3.04
10713,6.76,3.99,5.69,6.90,9.01,71.63,40.00,71.68,4.49,5.48,6.20,6.78,59.90,74.31,73.14
10714,0.08,0.01,0.06,0.04,0.10,0.71,0.14,0.68,0.01,0.09,0.07,0.09,0.37,0.68,0.74
10715,43.14,26.99,42.02,69.90,71.50,193.99,165.00,217.94,37.00,35.00,41.27,42.32,249.99,191.78,192.67
10716,0.21,0.02,0.08,0.09,0.06,,0.40,1.12,0.02,0.07,0.10,0.13,0.59,0.99,1.25
